Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
6042,user6041@outlook.com,Offer,91,1,0,9,0,0
6043,user6042@yahoo.com,Account Verification,163,7,13,23,0,1
6044,user6043@gmail.com,Security Alert,71,0,1,7,0,0
6045,user6044@gmail.com,Invoice,179,2,12,0,0,1
6046,user6045@company.com,Offer,76,2,4,8,0,0
6047,user6046@yahoo.com,Project Update,93,2,2,8,0,0
6048,user6047@outlook.com,Account Verification,84,1,4,0,1,0
6049,user6048@yahoo.com,Account Verification,179,2,15,10,0,1
6050,user6049@gmail.com,Offer,65,4,3,6,0,0
6051,user6050@gmail.com,Project Update,150,8,15,2,0,1
6052,user6051@yahoo.com,Greetings,199,3,16,36,0,1
6053,user6052@gmail.com,Security Alert,59,4,4,2,0,0
6054,user6053@yahoo.com,Offer,82,1,7,8,1,0
6055,user6054@gmail.com,Greetings,178,3,19,42,0,1
6056,user6055@yahoo.com,Security Alert,,12,10,42,0,1
6057,user6056@yahoo.com,Security Alert,164,9,12,29,0,1
6058,user6057@company.com,Security Alert,245,4,12,1,0,1
6059,user6058@yahoo.com,Meeting,64,0,4,4,0,0
6060,user6059@outlook.com,Security Alert,152,6,19,31,1,1
6061,user6060@gmail.com,Greetings,50,0,6,0,0,0
6062,user6061@company.com,Account Verification,176,9,14,25,0,1
6063,user6062@yahoo.com,Account Verification,91,2,3,4,0,0
6064,user6063@yahoo.com,Account Verification,113,2,0,6,0,0
6065,user6064@company.com,Offer,211,8,14,51,1,1
6066,user6065@outlook.com,Offer,87,0,5,3,0,0
6067,user6066@company.com,Project Update,72,1,1,5,0,0
6068,user6067@outlook.com,Security Alert,135,1,9,36,0,1
6069,user6068@outlook.com,Project Update,58,1,3,1,0,0
6070,user6069@gmail.com,Win Prize,115,0,3,7,0,0
6071,user6070@outlook.com,Security Alert,190,3,13,29,0,1
6072,user6071@yahoo.com,Invoice,155,4,18,18,0,1
6073,user6072@company.com,Project Update,170,6,16,31,1,1
6074,user6073@gmail.com,Security Alert,184,5,14,42,0,1
6075,user6074@outlook.com,Security Alert,58,1,2,2,0,0
6076,user6075@company.com,Offer,103,0,3,0,0,0
6077,user6076@gmail.com,Greetings,100,1,1,4,0,0
6078,user6077@company.com,Greetings,86,4,3,3,0,0
6079,user6078@company.com,Invoice,47,2,3,2,0,0
6080,user6079@yahoo.com,Meeting,190,6,22,33,1,1
6081,user6080@company.com,Meeting,59,2,5,8,0,0
6082,user6081@outlook.com,Greetings,53,0,5,7,0,0
6083,user6082@yahoo.com,Invoice,200,4,17,24,1,1
6084,user6083@outlook.com,Invoice,175,7,19,49,0,1
6085,user6084@outlook.com,Offer,116,0,0,1,0,0
6086,user6085@gmail.com,Greetings,214,5,11,0,0,1
6087,user6086@company.com,Win Prize,22,0,2,9,0,0
6088,user6087@company.com,Security Alert,177,8,16,42,0,1
6089,user6088@company.com,Offer,97,2,2,9,0,0
6090,user6089@outlook.com,Project Update,224,4,11,58,1,1
6091,user6090@yahoo.com,Account Verification,80,0,5,3,0,0
6092,user6091@yahoo.com,Project Update,79,1,3,7,0,0
6093,user6092@gmail.com,Meeting,66,2,4,0,1,0
6094,user6093@outlook.com,Invoice,75,3,3,2,0,0
6095,user6094@gmail.com,Invoice,81,0,0,6,0,0
6096,user6095@company.com,Win Prize,88,1,3,8,0,0
6097,user6096@yahoo.com,Security Alert,57,1,2,9,0,0
6098,user6097@yahoo.com,Win Prize,35,1,3,2,0,0
6099,user6098@gmail.com,Greetings,163,1,11,33,0,1
6100,user6099@gmail.com,Project Update,64,3,5,2,1,0
6101,user6100@gmail.com,Invoice,69,0,3,3,0,0
6102,user6101@company.com,Account Verification,172,8,16,0,0,1
6103,user6102@company.com,Account Verification,115,0,3,1,0,0
6104,user6103@company.com,Win Prize,86,2,4,7,0,0
6105,user6104@outlook.com,Win Prize,229,7,12,28,1,1
6106,user6105@gmail.com,Offer,163,3,18,31,0,1
6107,user6106@outlook.com,Win Prize,205,3,22,4,0,1
6108,user6107@company.com,Offer,193,3,8,34,0,1
6109,user6108@company.com,Invoice,188,7,15,53,1,1
6110,user6109@yahoo.com,Offer,71,1,2,2,0,0
6111,user6110@company.com,Security Alert,184,9,14,20,1,1
6112,user6111@yahoo.com,Project Update,62,2,0,9,0,0
6113,user6112@gmail.com,Project Update,64,2,0,5,0,0
6114,user6113@company.com,Invoice,71,2,1,1,0,0
6115,user6114@outlook.com,Meeting,66,3,1,7,0,0
6116,user6115@gmail.com,Meeting,117,4,2,1,0,0
6117,user6116@outlook.com,Invoice,69,0,4,5,0,0
6118,user6117@yahoo.com,Meeting,132,1,6,9,0,0
6119,user6118@gmail.com,Meeting,147,3,10,39,1,1
6120,user6119@outlook.com,Account Verification,204,9,15,51,0,1
6121,user6120@outlook.com,Meeting,190,10,8,26,1,1
6122,user6121@outlook.com,Invoice,57,2,4,0,0,0
6123,user6122@yahoo.com,Security Alert,49,1,5,8,0,0
6124,user6123@company.com,Win Prize,161,5,14,37,0,1
6125,user6124@yahoo.com,Project Update,73,2,5,0,0,0
6126,user6125@gmail.com,Win Prize,145,6,21,40,0,1
6127,user6126@outlook.com,Win Prize,100,1,1,2,0,0
6128,user6127@company.com,Win Prize,28,1,0,4,0,0
6129,user6128@yahoo.com,Greetings,60,2,0,7,1,0
6130,user6129@gmail.com,Meeting,95,2,3,2,0,0
6131,user6130@gmail.com,Offer,174,5,15,50,0,1
6132,user6131@outlook.com,Invoice,42,1,1,0,0,0
6133,user6132@outlook.com,Win Prize,123,5,19,55,1,1
6134,user6133@yahoo.com,Invoice,20,2,2,6,1,0
6135,user6134@company.com,Security Alert,174,5,17,4,1,1
6136,user6135@yahoo.com,Project Update,112,3,2,7,1,0
6137,user6136@company.com,Account Verification,122,3,3,1,1,0
6138,user6137@company.com,Invoice,88,1,2,1,0,0
6139,user6138@gmail.com,Project Update,42,1,2,0,0,0
6140,user6139@yahoo.com,Project Update,111,0,2,5,1,0
6141,user6140@yahoo.com,Security Alert,95,1,3,7,0,0
6142,user6141@company.com,Security Alert,101,0,4,9,0,0
6143,user6142@company.com,Meeting,173,5,18,28,0,1
6144,user6143@outlook.com,Meeting,64,1,2,5,0,0
6145,user6144@company.com,Invoice,200,2,19,2,0,1
6146,user6145@gmail.com,Project Update,77,0,5,0,0,0
6147,user6146@company.com,Security Alert,89,0,0,9,0,0
6148,user6147@outlook.com,Project Update,107,1,2,3,0,0
6149,user6148@yahoo.com,Greetings,192,5,13,59,0,1
6150,user6149@yahoo.com,Offer,194,5,19,30,0,1
6151,user6150@company.com,Account Verification,46,1,4,6,0,0
6152,user6151@company.com,Account Verification,72,2,2,3,0,0
6153,user6152@gmail.com,Greetings,73,0,3,7,1,0
6154,user6153@gmail.com,Greetings,58,3,5,7,1,0
6155,user6154@gmail.com,Project Update,74,2,4,3,0,0
6156,user6155@company.com,Account Verification,165,5,20,24,1,1
6157,user6156@outlook.com,Greetings,189,5,14,34,1,1
6158,user6157@outlook.com,Meeting,65,1,1,0,0,0
6159,user6158@gmail.com,Security Alert,57,0,3,6,0,0
6160,user6159@gmail.com,Offer,59,0,5,2,0,0
6161,user6160@yahoo.com,Project Update,120,2,1,8,0,0
6162,user6161@gmail.com,Meeting,79,1,4,8,1,0
6163,user6162@gmail.com,Offer,76,1,1,3,1,0
6164,user6163@company.com,Security Alert,201,3,12,47,0,1
6165,user6164@outlook.com,Meeting,96,0,1,8,0,0
6166,user6165@company.com,Win Prize,28,0,2,4,0,0
6167,user6166@outlook.com,Meeting,184,3,19,21,1,1
6168,user6167@yahoo.com,Invoice,171,7,21,43,0,1
6169, ,Win Prize,82,1,2,5,0,0
6170,user6169@yahoo.com,Project Update,103,1,2,1,1,0
6171,user6170@gmail.com,Security Alert,199,3,14,51,1,1
6172,user6171@company.com,Security Alert,207,10,7,9,1,1
6173,user6172@gmail.com,Meeting,72,1,5,4,0,0
6174,user6173@company.com,Security Alert,214,4,13,23,1,1
6175,user6174@gmail.com,Offer,46,0,2,4,0,0
6176,user6175@gmail.com,Security Alert,55,1,4,4,0,0
6177,user6176@outlook.com,Win Prize,101,2,2,5,0,0
6178,user6177@company.com,Security Alert,117,0,3,7,0,0
6179,user6178@outlook.com,Account Verification,96,1,1,3,0,0
6180,user6179@gmail.com,Win Prize,113,1,1,8,0,0
6181,user6180@yahoo.com,Security Alert,68,0,3,3,0,0
6182,user6181@outlook.com,Account Verification,169,6,16,0,1,1
6183,user6182@outlook.com,Security Alert,233,2,13,40,0,1
6184,user6183@outlook.com,Account Verification,100,0,8,1,0,0
6185,user6184@gmail.com,Account Verification,82,1,5,9,1,0
6186,user6185@company.com,Account Verification,102,2,1,6,0,0
6187,user6186@outlook.com,Security Alert,101,0,2,1,0,0
6188,user6187@company.com,Offer,75,1,3,7,0,0
6189,user6188@gmail.com,Account Verification,176,5,19,43,0,1
6190,user6189@gmail.com,Greetings,188,9,12,45,1,1
6191,user6190@yahoo.com,Security Alert,85,2,2,1,0,0
6192,user6191@gmail.com,Invoice,71,1,1,0,1,0
6193,user6192@gmail.com,Win Prize,85,0,3,2,0,0
6194,user6193@company.com,Invoice,157,4,15,16,0,1
6195,user6194@yahoo.com,Project Update,93,1,3,0,0,0
6196,user6195@yahoo.com,Offer,95,2,1,4,0,0
6197,user6196@company.com,Offer,74,0,6,8,0,0
6198,user6197@outlook.com,Offer,168,5,15,18,1,1
6199,user6198@outlook.com,Invoice,62,0,3,1,0,0
6200,user6199@gmail.com,Account Verification,74,0,0,7,1,0
6201,user6200@yahoo.com,Invoice,109,4,2,3,0,0
6202,user6201@company.com,Security Alert,90,1,3,7,1,0
6203,user6202@yahoo.com,Meeting,93,2,3,2,0,0
6204,user6203@company.com,Greetings,74,3,3,6,0,0
6205,user6204@gmail.com,Invoice,78,1,7,1,1,0
6206,user6205@yahoo.com,Meeting,91,2,4,3,1,0
6207,user6206@company.com,Win Prize,184,6,15,17,1,1
6208,user6207@gmail.com,Invoice,145,5,11,29,0,1
6209,user6208@yahoo.com,Account Verification,77,0,1,8,0,0
6210,user6209@outlook.com,Greetings,60,0,2,4,1,0
6211,user6210@yahoo.com,Greetings,72,1,4,4,0,0
6212,user6211@gmail.com,Security Alert,74,0,3,1,0,0
6213,user6212@yahoo.com,Project Update,195,4,20,26,1,1
6214,user6213@gmail.com,Meeting,86,0,1,0,0,0
6215,user6214@yahoo.com,Project Update,61,1,4,4,0,0
6216,user6215@outlook.com,Win Prize,66,0,1,9,0,0
6217,user6216@outlook.com,Greetings,65,0,3,7,1,0
6218,user6217@yahoo.com,Meeting,83,3,8,9,0,0
6219,user6218@company.com,Account Verification,102,0,3,0,0,0
6220,user6219@yahoo.com,Offer,92,1,5,2,0,0
6221,user6220@gmail.com,Security Alert,68,1,-1,1,0,0
6222,user6221@yahoo.com,Security Alert,104,1,1,8,0,0
6223,user6222@outlook.com,Greetings,28,2,1,6,0,0
6224,user6223@gmail.com,Greetings,88,0,2,8,0,0
6225,user6224@gmail.com,Security Alert,192,8,10,33,0,1
6226,user6225@outlook.com,Win Prize,112,0,3,0,0,0
6227,user6226@yahoo.com,Project Update,89,0,2,0,0,0
6228,user6227@gmail.com,Invoice,145,6,19,16,0,1
6229,user6228@gmail.com,Account Verification,,1,4,8,0,0
6230,user6229@gmail.com,Win Prize,168,6,19,49,1,1
6231,user6230@outlook.com,Project Update,121,3,3,0,0,0
6232,user6231@gmail.com,Win Prize,119,2,2,0,0,0
6233,user6232@gmail.com,Security Alert,77,0,1,1,0,0
6234,user6233@gmail.com,Account Verification,65,1,6,6,0,0
6235,user6234@gmail.com,Meeting,148,3,11,15,1,1
6236,user6235@company.com,Invoice,217,5,11,24,0,1
6237,user6236@yahoo.com,Meeting,64,2,3,9,1,0
6238,user6237@gmail.com,Meeting,114,2,4,2,0,0
6239,user6238@company.com,Account Verification,75,0,1,0,1,0
6240,user6239@outlook.com,Account Verification,72,1,3,1,0,0
6241,user6240@company.com,Security Alert,72,1,0,0,0,0
6242,user6241@company.com,Offer,83,1,6,9,0,0
6243,user6242@outlook.com,Greetings,167,4,18,10,0,1
6244,user6243@company.com,Win Prize,92,1,1,2,0,0
6245,user6244@company.com,Project Update,74,1,5,6,1,0
6246,user6245@yahoo.com,Win Prize,203,3,13,30,1,1
6247,user6246@outlook.com,Win Prize,27,0,5,0,0,0
6248,user6247@company.com,Offer,90,2,2,6,0,0
6249,user6248@yahoo.com,Project Update,38,1,2,5,1,0
6250,user6249@gmail.com,Account Verification,113,0,1,2,0,0
6251,user6250@outlook.com,Win Prize,90,0,4,7,0,0
6252,user6251@gmail.com,Greetings,58,0,7,8,0,0
6253,user6252@company.com,Security Alert,70,1,0,2,0,0
6254,user6253@company.com,Win Prize,46,0,6,5,1,0
6255,user6254@outlook.com,Security Alert,109,1,1,1,0,0
6256,user6255@company.com,Account Verification,73,2,1,0,1,0
6257,user6256@company.com,Greetings,194,6,11,25,0,1
6258,user6257@company.com,Greetings,44,2,2,9,0,0
6259,user6258@company.com,Greetings,76,0,6,7,0,0
6260,user6259@outlook.com,Project Update,89,1,2,7,0,0
6261,user6260@outlook.com,Account Verification,83,1,1,7,0,0
6262,user6261@yahoo.com,Security Alert,161,1,11,51,1,1
6263,user6262@yahoo.com,Security Alert,193,6,16,8,1,1
6264,user6263@yahoo.com,Security Alert,198,6,22,27,0,1
6265,user6264@outlook.com,Greetings,53,2,3,6,0,0
6266,user6265@company.com,Project Update,60,1,3,3,1,0
6267,user6266@outlook.com,Security Alert,75,1,2,3,0,0
6268,user6267@company.com,Win Prize,70,0,3,2,0,0
6269,user6268@company.com,Invoice,69,1,3,8,0,0
6270,user6269@company.com,Offer,158,0,13,12,1,1
6271,user6270@company.com,Meeting,111,2,3,0,1,0
6272,user6271@yahoo.com,Security Alert,89,2,3,5,0,0
6273,user6272@outlook.com,Win Prize,85,1,2,6,0,0
6274,user6273@company.com,Account Verification,78,0,1,2,0,0
6275,user6274@yahoo.com,Greetings,154,4,12,51,1,1
6276,user6275@gmail.com,Security Alert,76,0,5,9,0,0
6277,user6276@company.com,Win Prize,78,0,5,9,0,0
6278,user6277@outlook.com,Win Prize,71,0,2,8,0,0
6279,user6278@company.com,Security Alert,171,3,12,45,1,1
6280,user6279@yahoo.com,Account Verification,183,3,16,29,1,1
6281,user6280@outlook.com,Greetings,89,0,4,7,1,0
6282,user6281@yahoo.com,Win Prize,114,0,3,3,0,0
6283,user6282@company.com,Project Update,65,2,5,6,0,0
6284,user6283@gmail.com,Invoice,42,2,5,5,1,0
6285,user6284@gmail.com,Invoice,203,3,14,40,0,1
6286,user6285@gmail.com,Meeting,184,99,16,2,0,1
6287,user6286@gmail.com,Project Update,201,3,13,43,0,1
6288,user6287@gmail.com,Project Update,98,1,4,6,0,0
6289,user6288@outlook.com,Security Alert,56,5,2,4,0,0
6290,user6289@yahoo.com,Security Alert,62,1,2,8,0,0
6291,user6290@outlook.com,Invoice,58,0,5,3,0,0
6292,user6291@outlook.com,Project Update,103,0,1,4,0,0
6293,user6292@company.com,Greetings,229,5,12,37,0,1
6294,user6293@outlook.com,Win Prize,125,2,16,58,0,1
6295,user6294@outlook.com,Offer,52,1,3,1,0,0
6296,user6295@gmail.com,Win Prize,117,3,23,5,0,1
6297,user6296@yahoo.com,Win Prize,79,1,5,6,0,0
6298,user6297@company.com,Invoice,185,5,15,53,0,1
6299,user6298@company.com,Win Prize,193,5,16,59,0,1
6300,user6299@company.com,Offer,153,4,10,51,0,1
6301,user6300@yahoo.com,Invoice,167,2,12,14,0,1
6302,user6301@yahoo.com,Greetings,181,8,15,44,1,1
6303,user6302@gmail.com,Meeting,183,7,17,16,0,1
6304,user6303@yahoo.com,Account Verification,108,0,3,3,0,0
6305,user6304@company.com,Account Verification,169,5,9,18,0,1
6306,user6305@company.com,Win Prize,59,0,2,8,0,0
6307,user6306@gmail.com,Project Update,53,0,3,6,0,0
6308,user6307@company.com,Win Prize,138,4,18,33,0,1
6309,user6308@company.com,Meeting,163,6,12,45,0,1
6310,user6309@company.com,Project Update,88,2,2,1,0,0
6311,user6310@outlook.com,Invoice,192,2,17,16,1,1
6312,user6311@outlook.com,Invoice,92,1,3,9,1,0
6313,user6312@yahoo.com,Win Prize,74,1,5,2,0,0
6314,user6313@outlook.com,Account Verification,62,0,3,6,0,0
6315,user6314@yahoo.com,Invoice,43,0,2,0,0,0
6316,user6315@yahoo.com,Project Update,157,8,19,53,0,1
6317,user6316@outlook.com,Invoice,164,6,17,58,0,1
6318,user6317@outlook.com,Greetings,180,4,9,54,1,1
6319,user6318@gmail.com,Account Verification,88,2,2,0,1,0
6320,user6319@yahoo.com,Project Update,108,1,1,6,1,0
6321,user6320@outlook.com,Security Alert,141,6,9,51,1,1
6322,user6321@outlook.com,Meeting,48,0,1,3,0,0
6323,user6322@company.com,Project Update,154,6,14,38,0,1
6324,user6323@yahoo.com,Meeting,176,12,13,37,0,1
6325,user6324@yahoo.com,Offer,193,3,12,45,1,1
6326,user6325@outlook.com,Greetings,66,1,3,1,0,0
6327,user6326@company.com,Project Update,83,3,3,1,0,0
6328,user6327@gmail.com,Offer,209,5,15,20,0,1
6329,user6328@company.com,Invoice,155,5,12,55,1,1
6330,user6329@outlook.com,Meeting,99,2,3,2,1,0
6331,user6330@yahoo.com,Meeting,197,8,15,28,0,1
6332,user6331@gmail.com,Offer,85,1,4,0,0,0
6333,user6332@company.com,Security Alert,122,1,1,4,0,0
6334,user6333@company.com,Account Verification,100,2,3,0,0,0
6335,user6334@company.com,Meeting,163,4,11,35,1,1
6336,user6335@outlook.com,Account Verification,165,5,13,17,0,1
6337,user6336@outlook.com,Project Update,219,6,15,17,1,1
6338,user6337@company.com,Account Verification,61,1,2,0,0,0
6339,user6338@outlook.com,Win Prize,83,1,6,3,1,0
6340,user6339@outlook.com,Offer,179,4,15,25,1,1
6341,user6340@yahoo.com,Greetings,72,1,3,9,1,0
6342,user6341@outlook.com,Offer,197,3,22,49,1,1
6343,user6342@gmail.com,Greetings,183,3,15,55,1,1
6344,user6343@gmail.com,Project Update,105,0,3,9,0,0
6345,user6344@gmail.com,Meeting,82,0,5,9,0,0
6346,user6345@yahoo.com,Invoice,103,1,1,1,0,0
6347,user6346@yahoo.com,Invoice,56,1,3,9,0,0
6348,user6347@yahoo.com,Project Update,20,0,9,4,0,0
6349,user6348@gmail.com,Win Prize,86,0,3,1,0,0
6350,user6349@yahoo.com,Invoice,205,6,15,39,1,1
6351,user6350@gmail.com,Meeting,157,0,9,43,0,1
6352,user6351@gmail.com,Project Update,173,9,9,17,0,1
6353,user6352@gmail.com,Win Prize,137,6,8,44,0,1
6354,user6353@company.com,Project Update,105,1,0,6,1,0
6355,user6354@gmail.com,Invoice,97,2,4,4,0,0
6356,user6355@gmail.com,Win Prize,63,0,1,8,1,0
6357,user6356@yahoo.com,Invoice,82,1,3,4,0,0
6358,user6357@yahoo.com,Invoice,160,5,11,20,1,1
6359,user6358@gmail.com,Meeting,23,6,4,3,0,0
6360,user6359@company.com,Security Alert,55,4,0,2,0,0
6361,user6360@yahoo.com,Meeting,83,1,1,6,0,0
6362,user6361@gmail.com,Account Verification,101,2,2,9,0,0
6363,user6362@outlook.com,Security Alert,59,2,3,9,1,0
6364,user6363@company.com,Security Alert,74,0,2,4,0,0
6365,user6364@company.com,Win Prize,44,0,4,6,0,0
6366,user6365@company.com,Offer,52,1,2,3,0,0
6367,user6366@gmail.com,Greetings,174,3,21,14,1,1
6368,user6367@yahoo.com,Meeting,149,4,19,20,0,1
6369,user6368@gmail.com,Win Prize,110,1,0,3,0,0
6370,user6369@yahoo.com,Offer,39,0,5,8,1,0
6371,user6370@yahoo.com,Security Alert,85,1,2,4,0,0
6372,user6371@gmail.com,Invoice,41,0,3,9,0,0
6373,user6372@yahoo.com,Win Prize,53,0,0,1,0,0
6374,user6373@outlook.com,Security Alert,71,1,4,0,0,0
6375,user6374@yahoo.com,Account Verification,31,0,2,7,1,0
6376,user6375@outlook.com,Account Verification,219,7,12,12,0,1
6377,user6376@outlook.com,Security Alert,81,2,4,5,0,0
6378,user6377@company.com,Offer,98,0,2,0,0,0
6379,user6378@outlook.com,Security Alert,80,0,1,2,0,0
6380,user6379@gmail.com,Offer,66,3,3,1,1,0
6381,user6380@outlook.com,Win Prize,77,0,6,4,0,0
6382,user6381@gmail.com,Meeting,78,0,2,5,0,0
6383,user6382@gmail.com,Greetings,179,7,15,3,0,1
6384,user6383@outlook.com,Meeting,96,0,3,4,0,0
6385,user6384@company.com,Invoice,167,9,24,6,0,1
6386,user6385@company.com,Meeting,214,6,19,34,0,1
6387,user6386@gmail.com,Project Update,105,3,1,7,0,0
6388,user6387@outlook.com,Invoice,162,5,22,42,1,1
6389,user6388@outlook.com,Project Update,80,0,1,5,0,0
6390,user6389@company.com,Project Update,83,1,1,2,0,0
6391,user6390@company.com,Project Update,160,7,17,49,0,1
6392,user6391@company.com,Offer,50,1,2,7,0,0
6393,user6392@company.com,Project Update,191,9,15,34,0,1
6394,user6393@yahoo.com,Security Alert,95,1,3,6,0,0
6395,user6394@yahoo.com,Meeting,70,0,2,4,0,0
6396,user6395@outlook.com,Account Verification,67,0,7,5,0,0
6397,user6396@company.com,Greetings,35,1,3,9,0,0
6398,user6397@outlook.com,Account Verification,57,1,5,1,1,0
6399,user6398@company.com,Greetings,161,3,22,33,0,1
6400,user6399@company.com,Win Prize,112,2,4,3,1,0
6401,user6400@yahoo.com,Account Verification,176,2,13,41,0,1
6402,user6401@company.com,Meeting,,8,7,43,0,1
6403,user6402@yahoo.com,Project Update,62,1,5,1,0,0
6404,user6403@company.com,Win Prize,77,0,5,9,0,0
6405,user6404@company.com,Project Update,65,2,4,3,0,0
6406,user6405@gmail.com,Account Verification,202,0,14,56,0,1
6407,user6406@yahoo.com,Win Prize,95,2,5,4,0,0
6408,user6407@yahoo.com,Security Alert,78,1,4,8,0,0
6409,user6408@gmail.com,Meeting,63,0,5,2,0,0
6410,user6409@company.com,Greetings,137,5,17,38,0,1
6411,user6410@yahoo.com,Offer,92,2,4,3,0,0
6412,user6411@outlook.com,Security Alert,92,0,5,3,0,0
6413,user6412@gmail.com,Greetings,147,5,15,34,0,1
6414,user6413@company.com,Win Prize,95,0,3,3,0,0
6415,user6414@outlook.com,Offer,67,1,4,2,0,0
6416,user6415@yahoo.com,Security Alert,195,7,15,6,1,1
6417,user6416@company.com,Greetings,223,2,15,6,1,1
6418,user6417@company.com,Account Verification,71,1,3,3,0,0
6419,user6418@yahoo.com,Greetings,151,3,9,1,1,1
6420,user6419@gmail.com,Project Update,169,5,15,58,0,1
6421,user6420@gmail.com,Invoice,133,2,3,4,0,0
6422,user6421@outlook.com,Greetings,99,0,1,8,1,0
6423,user6422@outlook.com,Win Prize,37,0,1,3,0,0
6424,user6423@yahoo.com,Greetings,103,0,2,6,1,0
6425,user6424@yahoo.com,Account Verification,60,1,0,1,0,0
6426, ,Meeting,88,0,6,3,0,0
6427,user6426@outlook.com,Win Prize,56,4,2,8,0,0
6428,user6427@outlook.com,Offer,31,2,4,4,0,0
6429,user6428@company.com,Invoice,122,1,3,1,0,0
6430,user6429@yahoo.com,Offer,64,2,4,6,1,0
6431,user6430@outlook.com,Project Update,58,1,6,4,0,0
6432,user6431@yahoo.com,Project Update,79,0,5,3,0,0
6433,user6432@company.com,Invoice,68,3,1,2,0,0
6434,user6433@gmail.com,Greetings,201,7,26,24,0,1
6435,user6434@outlook.com,Account Verification,187,8,21,4,1,1
6436,user6435@yahoo.com,Security Alert,54,1,4,2,1,0
6437,user6436@outlook.com,Security Alert,138,7,13,27,1,1
6438,user6437@outlook.com,Greetings,52,1,3,1,0,0
6439,user6438@outlook.com,Project Update,150,7,21,47,0,1
6440,user6439@outlook.com,Security Alert,76,2,3,8,0,0
6441,user6440@yahoo.com,Project Update,173,4,19,42,0,1
6442,user6441@yahoo.com,Security Alert,164,1,19,27,0,1
6443,user6442@yahoo.com,Greetings,55,5,2,6,0,0
6444,user6443@company.com,Meeting,20,3,2,7,1,0
6445,user6444@outlook.com,Invoice,91,1,3,5,0,0
6446,user6445@company.com,Win Prize,97,0,3,4,0,0
6447,user6446@outlook.com,Invoice,102,0,2,1,0,0
6448,user6447@company.com,Greetings,93,0,5,3,0,0
6449,user6448@outlook.com,Invoice,21,0,3,3,0,0
6450,user6449@company.com,Account Verification,124,0,4,1,0,0
6451,user6450@yahoo.com,Offer,108,1,4,8,0,0
6452,user6451@yahoo.com,Project Update,164,3,13,38,0,1
6453,user6452@gmail.com,Greetings,168,4,18,36,1,1
6454,user6453@yahoo.com,Security Alert,166,9,18,59,0,1
6455,user6454@gmail.com,Project Update,90,1,4,1,0,0
6456,user6455@outlook.com,Greetings,153,9,8,42,0,1
6457,user6456@yahoo.com,Offer,67,2,3,3,1,0
6458,user6457@outlook.com,Greetings,93,2,3,4,1,0
6459,user6458@outlook.com,Security Alert,198,0,11,55,1,1
6460,user6459@yahoo.com,Invoice,79,2,5,1,0,0
6461,user6460@outlook.com,Meeting,141,5,15,22,0,1
6462,user6461@yahoo.com,Offer,202,5,13,36,0,1
6463,user6462@yahoo.com,Account Verification,56,0,4,9,0,0
